event_id,external_contact_id,campaign_external_id,event_type,channel,occurred_at_utc
EV-00032049,CT-010772,KAR-0012,unsubscribe,email,2026-03-10T22:18:28.376927Z
EV-00046599,CT-006378,KAR-0004,click,email,2026-03-26T02:57:33.799387Z
EV-00049579,CT-003671,KAR-0010,complaint,email,2026-03-23T23:20:34.965655Z
EV-00012341,CT-003227,KAR-0010,complaint,email,2026-03-17T19:05:06.861967Z
EV-00005724,CT-002115,KAR-0015,click,sms,2026-03-26T19:53:17.679220Z
EV-00022380,CT-004578,KAR-0011,click,sms,2026-03-28T04:55:21.220204Z
EV-00024784,CT-008800,KAR-0001,click,email,2026-04-04T19:44:02.279981Z
EV-00064221,CT-007989,KAR-0013,open,email,2026-03-24T04:11:29.252337Z
EV-00059058,CT-012288,KAR-0016,click,email,2026-03-28T14:15:12.977749Z
EV-00003745,CT-005338,KAR-0003,open,email,2026-03-04T09:51:17.755274Z
EV-00009324,CT-008418,KAR-0001,click,email,2026-03-31T13:44:58.109042Z
EV-00025941,CT-001730,KAR-0014,open,email,2026-03-08T07:49:41.074317Z
EV-00046670,CT-004639,KAR-0018,complaint,email,2026-03-14T23:45:45.536161Z
EV-00050425,CT-011681,KAR-0002,click,sms,2026-03-01T22:36:17.081071Z
EV-00059976,CT-006105,KAR-0009,complaint,email,2026-03-20T23:13:22.501154Z
EV-00022992,CT-004359,KAR-0010,open,sms,2026-03-17T04:24:54.010827Z
EV-00049521,CT-006431,KAR-0002,open,email,2026-03-01T21:35:05.240208Z
EV-00052470,CT-008316,KAR-0011,bounce,email,2026-03-26T13:36:26.734391Z
EV-00006862,CT-001917,KAR-0010,unsubscribe,email,2026-03-06T13:38:32.388684Z
EV-00036955,CT-003950,KAR-0001,click,sms,2026-04-03T21:14:39.852569Z
EV-00029399,CT-008582,KAR-0006,unsubscribe,sms,2026-03-20T22:32:13.479945Z
EV-00041479,CT-005636,KAR-0001,bounce,email,2026-03-19T05:36:37.510539Z
EV-00063969,CT-007173,KAR-0018,open,email,2026-03-30T18:38:59.056526Z
EV-00054616,CT-001688,KAR-0015,unsubscribe,sms,2026-03-24T20:43:20.455122Z
EV-00044644,CT-007123,KAR-0012,bounce,sms,2026-04-01T12:14:29.804955Z
EV-00056709,CT-008437,KAR-0010,bounce,email,2026-03-06T19:34:43.128555Z
EV-00020119,CT-001974,KAR-0017,bounce,email,2026-03-21T03:48:29.428824Z
EV-00005908,CT-000471,KAR-0003,open,email,2026-04-03T19:23:34.417018Z
EV-00031407,CT-005954,KAR-0003,open,email,2026-03-24T10:19:35.772513Z
EV-00038881,CT-011534,KAR-0011,complaint,sms,2026-03-07T00:54:38.899859Z
EV-00028747,CT-002145,KAR-0001,bounce,sms,2026-03-06T02:34:18.543720Z
EV-00053985,CT-000412,KAR-0011,bounce,email,2026-04-03T20:01:28.433465Z
EV-00017730,CT-008298,KAR-0002,unsubscribe,sms,2026-03-30T00:19:41.949322Z
EV-00056722,CT-003482,KAR-0005,unsubscribe,sms,2026-03-06T00:50:41.007201Z
EV-00040682,CT-000915,KAR-0009,open,email,2026-03-15T11:23:40.880880Z
EV-00029507,CT-010548,KAR-0002,bounce,sms,2026-03-05T21:36:32.248602Z
EV-00041136,CT-004815,KAR-0014,unsubscribe,sms,2026-03-06T19:09:25.670202Z
EV-00068350,CT-007125,KAR-0017,unsubscribe,email,2026-03-31T04:30:30.184940Z
EV-00002089,CT-008244,KAR-0003,open,email,2026-03-25T06:35:36.953592Z
EV-00057658,CT-006383,KAR-0007,unsubscribe,email,2026-03-26T11:31:36.741902Z
EV-00044466,CT-000496,KAR-0003,open,email,2026-03-16T21:12:53.122880Z
EV-00036535,CT-001714,KAR-0001,complaint,email,2026-03-20T12:24:41.294465Z
EV-00017748,CT-001163,KAR-0016,click,sms,2026-03-08T02:57:30.768148Z
EV-00049996,CT-008247,KAR-0005,unsubscribe,sms,2026-03-12T10:26:04.855563Z
EV-00026517,CT-003061,KAR-0014,complaint,email,2026-03-18T12:03:56.424619Z
EV-00037316,CT-006662,KAR-0006,complaint,sms,2026-04-04T00:49:56.101595Z
EV-00039403,CT-001370,KAR-0008,bounce,sms,2026-03-02T01:19:00.341004Z
EV-00027520,CT-004907,KAR-0016,bounce,email,2026-03-22T14:36:10.404366Z
EV-00020775,CT-001522,KAR-0011,open,sms,2026-03-27T20:40:24.261810Z
EV-00023532,CT-002357,KAR-0018,open,sms,2026-03-25T14:58:06.733506Z
EV-00041919,CT-006497,KAR-0018,complaint,sms,2026-03-10T18:18:24.701040Z
EV-00051024,CT-003097,KAR-0017,click,email,2026-03-31T14:01:42.419828Z
EV-00015685,CT-012202,KAR-0011,unsubscribe,email,2026-03-30T18:35:15.878033Z
EV-00057083,CT-004748,KAR-0018,bounce,email,2026-03-09T23:16:25.177551Z
EV-00041630,CT-002537,KAR-0006,click,email,2026-03-23T09:08:56.906841Z
EV-00037992,CT-002149,KAR-0004,bounce,email,2026-03-10T05:29:39.906871Z
EV-00039988,CT-005471,KAR-0008,unsubscribe,sms,2026-03-13T19:59:50.210090Z
EV-00006618,CT-006561,KAR-0016,click,sms,2026-03-09T15:24:16.027394Z
EV-00065172,CT-002752,KAR-0010,open,sms,2026-03-16T04:03:20.941554Z
EV-00046016,CT-006385,KAR-0017,complaint,sms,2026-03-16T21:43:50.511842Z
EV-00000896,CT-002019,KAR-0006,click,email,2026-03-12T08:21:02.841638Z
EV-00029515,CT-005411,KAR-0007,click,email,2026-03-21T14:54:26.438570Z
EV-00050211,CT-010551,KAR-0004,click,email,2026-03-14T10:28:54.746683Z
EV-00047650,CT-006009,KAR-0017,complaint,sms,2026-03-22T01:26:23.349556Z
EV-00010480,CT-003045,KAR-0004,complaint,email,2026-03-31T19:41:31.267719Z
EV-00054096,CT-009778,KAR-0008,unsubscribe,sms,2026-03-30T16:52:56.531358Z
EV-00029412,CT-000337,KAR-0003,bounce,sms,2026-03-30T05:14:44.413710Z
EV-00064208,CT-012320,KAR-0011,click,email,2026-03-04T08:26:49.018121Z
EV-00056997,CT-007690,KAR-0008,bounce,sms,2026-03-28T19:48:11.631377Z
EV-00002029,CT-010086,KAR-0005,click,email,2026-03-19T14:46:46.681516Z
EV-00016834,CT-003325,KAR-0007,open,sms,2026-03-16T01:27:12.394807Z
EV-00005947,CT-008170,KAR-0012,click,sms,2026-03-21T23:55:18.797948Z
EV-00051080,CT-012302,KAR-0017,bounce,sms,2026-03-04T05:11:59.152235Z
EV-00050930,CT-010819,KAR-0004,unsubscribe,sms,2026-03-10T09:01:41.813308Z
EV-00012960,CT-002232,KAR-0012,bounce,sms,2026-04-02T04:57:14.685118Z
EV-00001367,CT-009849,KAR-0011,unsubscribe,sms,2026-03-01T21:29:13.699021Z
EV-00058159,CT-001762,KAR-0008,bounce,sms,2026-03-03T09:22:41.321022Z
EV-00040501,CT-007681,KAR-0018,unsubscribe,sms,2026-03-22T03:54:28.719563Z
EV-00006213,CT-007969,KAR-0005,bounce,sms,2026-03-14T08:54:33.464665Z
EV-00006866,CT-004817,KAR-0005,complaint,email,2026-03-16T04:55:29.889435Z
EV-00009055,CT-011385,KAR-0007,complaint,email,2026-03-08T16:29:52.969447Z
EV-00067930,CT-010071,KAR-0006,bounce,sms,2026-03-23T23:09:04.492701Z
EV-00057799,CT-002183,KAR-0012,complaint,email,2026-03-03T09:41:54.081653Z
EV-00060265,CT-000395,KAR-0001,click,sms,2026-03-30T20:05:45.010897Z
EV-00060466,CT-008592,KAR-0012,unsubscribe,sms,2026-03-07T01:18:00.823920Z
EV-00056841,CT-010994,KAR-0018,complaint,sms,2026-03-15T06:29:47.136693Z
EV-00042399,CT-012263,KAR-0008,unsubscribe,sms,2026-03-26T09:35:56.346685Z
EV-00001025,CT-006596,KAR-0009,bounce,email,2026-03-05T12:47:33.915583Z
EV-00040878,CT-004144,KAR-0011,click,sms,2026-03-16T17:15:18.224873Z
EV-00068890,CT-005384,KAR-0006,open,email,2026-03-28T21:13:44.951204Z
EV-00031312,CT-009774,KAR-0007,open,sms,2026-03-10T20:44:49.200313Z
EV-00012361,CT-007670,KAR-0012,unsubscribe,email,2026-03-21T13:18:25.364236Z
EV-00014977,CT-004821,KAR-0005,bounce,sms,2026-03-16T23:26:36.035631Z
EV-00052887,CT-010557,KAR-0006,complaint,email,2026-03-10T20:40:19.882661Z
EV-00046161,CT-005222,KAR-0010,unsubscribe,sms,2026-03-18T08:27:14.478719Z
EV-00060532,CT-005655,KAR-0006,click,sms,2026-03-22T01:38:24.778326Z
EV-00001599,CT-009880,KAR-0014,bounce,email,2026-03-28T14:47:44.650895Z
EV-00048544,CT-001217,KAR-0008,unsubscribe,sms,2026-03-28T13:13:40.376273Z
EV-00060339,CT-000508,KAR-0016,open,sms,2026-03-22T07:09:51.165526Z
EV-00023931,CT-003888,KAR-0014,click,sms,2026-04-04T10:26:12.319266Z
EV-00010104,CT-001772,KAR-0017,unsubscribe,email,2026-03-20T20:28:41.475726Z
EV-00012461,CT-008215,KAR-0013,unsubscribe,sms,2026-03-05T04:07:59.370408Z
EV-00017059,CT-007986,KAR-0010,complaint,sms,2026-03-30T19:30:27.394318Z
EV-00021838,CT-006038,KAR-0006,click,sms,2026-03-21T07:29:55.735958Z
EV-00067127,CT-010700,KAR-0017,unsubscribe,sms,2026-03-27T19:39:35.796769Z
EV-00021992,CT-010800,KAR-0012,bounce,sms,2026-03-11T05:32:20.301824Z
EV-00000727,CT-001999,KAR-0013,bounce,email,2026-03-09T05:44:08.000364Z
EV-00047227,CT-003200,KAR-0002,unsubscribe,sms,2026-03-03T19:22:30.867772Z
EV-00034897,CT-003430,KAR-0015,click,email,2026-03-26T15:13:16.972634Z
EV-00026638,CT-002016,KAR-0013,bounce,email,2026-03-02T10:38:05.428301Z
EV-00000746,CT-007529,KAR-0018,complaint,sms,2026-03-12T11:10:11.951059Z
EV-00004158,CT-007966,KAR-0013,open,email,2026-04-03T05:42:48.637960Z
EV-00001402,CT-007233,KAR-0009,open,email,2026-03-28T00:46:20.920251Z
EV-00058168,CT-007506,KAR-0001,open,email,2026-03-05T21:01:52.191078Z
EV-00009212,CT-007915,KAR-0010,complaint,email,2026-03-06T22:48:55.701263Z
EV-00019319,CT-004163,KAR-0003,unsubscribe,sms,2026-03-03T03:18:34.642621Z
EV-00034296,CT-009407,KAR-0018,click,sms,2026-03-23T01:44:30.267269Z
EV-00053855,CT-009342,KAR-0012,bounce,email,2026-03-12T01:59:15.717215Z
EV-00006660,CT-000264,KAR-0016,bounce,email,2026-03-03T04:54:24.490926Z
EV-00025629,CT-009944,KAR-0015,unsubscribe,email,2026-03-18T03:41:05.527322Z
EV-00008090,CT-003739,KAR-0011,unsubscribe,sms,2026-03-07T09:59:13.896081Z
EV-00013899,CT-000252,KAR-0008,click,email,2026-03-21T09:22:09.318176Z
EV-00064798,CT-007955,KAR-0008,open,sms,2026-04-02T22:34:42.727428Z
EV-00022780,CT-003172,KAR-0017,complaint,email,2026-03-19T23:00:37.151213Z
EV-00004934,CT-008433,KAR-0012,open,email,2026-03-24T22:02:19.731241Z
EV-00003497,CT-011269,KAR-0003,complaint,email,2026-03-31T05:12:28.393494Z
EV-00035314,CT-002369,KAR-0007,unsubscribe,email,2026-03-25T22:28:33.753553Z
EV-00057786,CT-002178,KAR-0003,complaint,email,2026-03-30T01:33:55.771212Z
EV-00016880,CT-003572,KAR-0011,open,email,2026-03-30T23:36:42.829322Z
EV-00003986,CT-002828,KAR-0001,unsubscribe,sms,2026-03-17T08:27:49.674413Z
EV-00067179,CT-006639,KAR-0014,unsubscribe,sms,2026-03-02T23:51:15.887647Z
EV-00008541,CT-006331,KAR-0004,bounce,email,2026-04-04T02:06:14.305300Z
EV-00045976,CT-006961,KAR-0017,complaint,email,2026-03-06T23:20:04.704622Z
EV-00008104,CT-004397,KAR-0017,click,email,2026-03-05T03:11:47.287343Z
EV-00032141,CT-003340,KAR-0013,complaint,email,2026-03-12T06:35:56.472907Z
EV-00063756,CT-001670,KAR-0001,click,sms,2026-03-03T22:12:40.226754Z
EV-00039405,CT-004666,KAR-0016,click,sms,2026-03-20T03:14:11.340971Z
EV-00032700,CT-012191,KAR-0008,open,sms,2026-03-02T04:14:53.613345Z
EV-00034112,CT-001078,KAR-0005,bounce,email,2026-04-03T03:37:07.763563Z
EV-00048959,CT-004757,KAR-0003,open,email,2026-03-23T13:50:30.445246Z
EV-00058519,CT-009822,KAR-0012,open,email,2026-04-02T13:10:00.325663Z
EV-00061586,CT-005037,KAR-0007,bounce,email,2026-03-24T06:50:58.483783Z
EV-00003851,CT-005901,KAR-0002,unsubscribe,email,2026-03-19T12:13:06.885793Z
EV-00041728,CT-003991,KAR-0002,unsubscribe,sms,2026-03-18T23:18:48.624007Z
EV-00021402,CT-001174,KAR-0006,click,email,2026-03-22T14:37:24.384801Z
EV-00005319,CT-009354,KAR-0005,bounce,sms,2026-04-01T20:15:56.263333Z
EV-00044545,CT-012291,KAR-0002,complaint,email,2026-03-12T19:42:56.066416Z
EV-00013141,CT-009639,KAR-0005,click,email,2026-03-16T08:03:09.673900Z
EV-00041690,CT-009166,KAR-0011,bounce,sms,2026-03-05T11:58:55.313188Z
EV-00035377,CT-010042,KAR-0003,bounce,email,2026-04-04T05:47:08.353708Z
EV-00065762,CT-011529,KAR-0016,unsubscribe,sms,2026-03-16T01:06:30.057044Z
EV-00045664,CT-003090,KAR-0013,bounce,sms,2026-03-24T02:00:42.471538Z
EV-00019870,CT-002772,KAR-0007,open,sms,2026-03-12T04:48:38.464810Z
EV-00022802,CT-006081,KAR-0018,unsubscribe,email,2026-03-05T12:57:31.068777Z
EV-00021534,CT-001750,KAR-0010,click,sms,2026-03-06T02:45:31.510845Z
EV-00053637,CT-002809,KAR-0002,click,sms,2026-03-31T23:04:58.644262Z
EV-00036295,CT-005251,KAR-0017,unsubscribe,sms,2026-03-10T08:27:53.644389Z
EV-00051058,CT-004517,KAR-0018,complaint,sms,2026-03-27T16:51:18.567976Z
EV-00042196,CT-008883,KAR-0014,bounce,sms,2026-03-24T08:36:07.215267Z
EV-00026749,CT-006594,KAR-0015,complaint,email,2026-03-22T20:18:23.327907Z
EV-00058339,CT-001770,KAR-0009,bounce,email,2026-03-02T06:48:37.293994Z
EV-00013780,CT-008033,KAR-0006,open,email,2026-03-04T08:43:15.630635Z
EV-00042436,CT-004600,KAR-0009,bounce,sms,2026-03-15T10:23:23.516618Z
EV-00065472,CT-007836,KAR-0013,complaint,sms,2026-03-17T22:13:55.567310Z
EV-00035923,CT-011333,KAR-0014,complaint,email,2026-04-02T13:41:43.530090Z
EV-00044956,CT-002819,KAR-0014,unsubscribe,email,2026-03-15T02:45:24.501204Z
EV-00041083,CT-006311,KAR-0016,unsubscribe,sms,2026-03-17T17:22:14.740217Z
EV-00002071,CT-001523,KAR-0018,unsubscribe,email,2026-03-08T19:03:33.727732Z
EV-00016158,CT-003429,KAR-0012,bounce,sms,2026-03-31T09:27:48.406822Z
EV-00046225,CT-005042,KAR-0008,unsubscribe,sms,2026-03-27T08:29:11.022329Z
EV-00005960,CT-011381,KAR-0013,open,sms,2026-03-21T08:49:33.654338Z
EV-00016019,CT-010767,KAR-0003,unsubscribe,sms,2026-03-29T10:41:14.111491Z
EV-00042073,CT-000239,KAR-0016,click,sms,2026-03-21T08:59:30.394562Z
EV-00030210,CT-000653,KAR-0008,open,sms,2026-03-26T17:34:12.179760Z
EV-00007067,CT-005176,KAR-0002,bounce,email,2026-03-12T06:41:29.043349Z
EV-00038762,CT-006383,KAR-0014,click,sms,2026-03-15T20:13:10.522164Z
EV-00025431,CT-008280,KAR-0008,open,sms,2026-03-21T02:15:36.802030Z
EV-00051551,CT-005291,KAR-0008,bounce,email,2026-03-09T03:41:27.050671Z
EV-00029785,CT-007842,KAR-0009,click,sms,2026-03-18T05:18:41.768360Z
EV-00023860,CT-012106,KAR-0009,bounce,sms,2026-03-31T22:35:27.202483Z
EV-00056468,CT-010591,KAR-0005,unsubscribe,sms,2026-03-04T09:02:16.170202Z
EV-00030467,CT-010907,KAR-0006,unsubscribe,sms,2026-03-01T16:25:14.446414Z
EV-00003344,CT-006054,KAR-0015,complaint,sms,2026-03-08T16:39:40.811037Z
EV-00008143,CT-009549,KAR-0008,click,sms,2026-03-03T03:40:02.099980Z
EV-00015912,CT-001544,KAR-0012,unsubscribe,sms,2026-04-03T05:08:07.268866Z
EV-00014196,CT-004084,KAR-0002,bounce,sms,2026-03-31T05:49:51.966379Z
EV-00040560,CT-008269,KAR-0011,complaint,email,2026-03-06T16:59:03.941885Z
EV-00015210,CT-007188,KAR-0012,complaint,email,2026-03-21T13:39:56.836161Z
EV-00032871,CT-003862,KAR-0013,open,sms,2026-03-07T02:18:12.397986Z
EV-00062884,CT-009584,KAR-0013,complaint,email,2026-03-01T11:40:10.391260Z
EV-00045296,CT-002888,KAR-0013,click,email,2026-03-23T16:25:57.857794Z
EV-00068691,CT-012173,KAR-0001,click,email,2026-03-29T11:03:01.350977Z
EV-00042887,CT-003004,KAR-0004,open,email,2026-03-13T17:23:46.363531Z
EV-00061458,CT-008329,KAR-0017,click,email,2026-03-08T02:57:00.478303Z
EV-00062141,CT-010114,KAR-0012,click,email,2026-03-25T21:56:33.539826Z
EV-00033000,CT-007013,KAR-0017,click,sms,2026-03-19T13:53:35.145854Z
EV-00004725,CT-003747,KAR-0014,bounce,email,2026-03-16T07:53:10.884362Z
EV-00056125,CT-005601,KAR-0018,click,email,2026-03-31T21:26:59.618113Z
EV-00021540,CT-003687,KAR-0007,open,email,2026-03-25T15:22:59.687010Z
EV-00030433,CT-007082,KAR-0004,click,email,2026-03-01T23:34:02.361127Z
EV-00052051,CT-005962,KAR-0007,complaint,email,2026-03-08T19:29:56.731839Z
EV-00005910,CT-003012,KAR-0011,unsubscribe,email,2026-03-20T09:07:04.117924Z
EV-00055291,CT-002972,KAR-0011,open,email,2026-03-01T22:06:52.778427Z
EV-00024594,CT-003094,KAR-0002,click,email,2026-03-24T21:25:46.716267Z
EV-00004759,CT-002833,KAR-0014,click,email,2026-03-20T01:04:18.035886Z
EV-00043101,CT-002641,KAR-0010,bounce,sms,2026-03-11T21:49:01.614493Z
EV-00016209,CT-009966,KAR-0009,bounce,sms,2026-03-25T16:45:14.735607Z
EV-00042066,CT-006876,KAR-0008,complaint,email,2026-03-29T03:37:03.113285Z
EV-00015280,CT-011599,KAR-0001,bounce,email,2026-03-26T11:44:15.664797Z
EV-00008034,CT-005310,KAR-0002,open,sms,2026-03-27T02:39:20.528139Z
EV-00002696,CT-012231,KAR-0012,bounce,email,2026-03-25T07:29:38.182008Z
EV-00021578,CT-003042,KAR-0018,click,email,2026-03-23T16:01:04.606176Z
EV-00061438,CT-004010,KAR-0014,unsubscribe,sms,2026-04-04T08:54:10.875898Z
EV-00035913,CT-006148,KAR-0017,complaint,sms,2026-03-08T03:17:00.061072Z
EV-00059132,CT-005389,KAR-0005,open,sms,2026-03-27T21:04:48.722385Z
EV-00058214,CT-010156,KAR-0007,unsubscribe,email,2026-03-09T15:20:06.950246Z
EV-00063714,CT-001950,KAR-0014,click,sms,2026-03-01T23:03:48.820997Z
EV-00039382,CT-002992,KAR-0014,unsubscribe,email,2026-04-01T08:53:49.495388Z
EV-00059239,CT-004497,KAR-0011,complaint,sms,2026-03-05T09:25:10.973352Z
EV-00028687,CT-011561,KAR-0001,open,email,2026-03-12T07:16:47.131014Z
EV-00005267,CT-007897,KAR-0001,open,sms,2026-03-06T16:24:56.393012Z
EV-00045179,CT-006787,KAR-0017,complaint,sms,2026-03-30T15:49:32.920544Z
EV-00019727,CT-009657,KAR-0006,complaint,email,2026-03-23T17:57:05.696106Z
EV-00015589,CT-012028,KAR-0005,bounce,sms,2026-03-06T20:33:04.331330Z
EV-00065295,CT-002230,KAR-0010,unsubscribe,sms,2026-04-03T02:29:06.329623Z
EV-00017301,CT-010678,KAR-0016,open,email,2026-03-13T18:57:07.398557Z
EV-00023473,CT-006000,KAR-0002,unsubscribe,email,2026-03-27T02:53:09.536995Z
EV-00028787,CT-003005,KAR-0017,complaint,email,2026-03-02T13:35:47.451855Z
EV-00064808,CT-001141,KAR-0013,click,email,2026-03-24T17:24:36.885180Z
EV-00045117,CT-005138,KAR-0003,click,sms,2026-03-31T07:39:38.322254Z
EV-00018708,CT-000806,KAR-0009,unsubscribe,email,2026-03-25T15:32:56.925788Z
EV-00023325,CT-005240,KAR-0006,open,sms,2026-03-22T07:25:03.724072Z
EV-00038167,CT-010438,KAR-0009,unsubscribe,email,2026-03-05T20:12:13.758706Z
EV-00054242,CT-003700,KAR-0001,unsubscribe,email,2026-03-18T16:33:48.286838Z
EV-00052843,CT-007733,KAR-0005,click,sms,2026-03-23T20:25:52.221639Z
EV-00009866,CT-009777,KAR-0009,open,sms,2026-03-24T21:20:11.919729Z
EV-00063876,CT-007756,KAR-0016,unsubscribe,email,2026-03-27T03:41:20.993644Z
EV-00033717,CT-005873,KAR-0010,click,sms,2026-03-31T07:25:05.561077Z
EV-00029203,CT-009714,KAR-0009,open,sms,2026-03-26T09:15:44.819794Z
EV-00034983,CT-004186,KAR-0011,unsubscribe,sms,2026-03-20T14:57:53.643376Z
EV-00004083,CT-007299,KAR-0017,unsubscribe,sms,2026-03-15T19:12:51.679445Z
EV-00049701,CT-005396,KAR-0006,complaint,sms,2026-03-14T21:32:28.222895Z
EV-00054436,CT-004329,KAR-0008,complaint,email,2026-03-07T06:20:23.717325Z
EV-00029054,CT-012301,KAR-0008,complaint,sms,2026-04-01T19:23:08.621675Z
EV-00023321,CT-007186,KAR-0003,complaint,sms,2026-03-04T03:41:48.051422Z
EV-00062593,CT-006042,KAR-0007,unsubscribe,sms,2026-03-08T01:06:41.434832Z
EV-00068798,CT-006908,KAR-0003,click,email,2026-03-30T17:43:28.374067Z
EV-00046635,CT-010823,KAR-0018,bounce,email,2026-04-05T00:26:48.126768Z
EV-00045154,CT-008955,KAR-0011,open,sms,2026-03-30T13:13:56.735840Z
EV-00036775,CT-011008,KAR-0011,bounce,sms,2026-03-03T13:29:58.375741Z
EV-00015869,CT-004240,KAR-0009,unsubscribe,email,2026-03-16T10:12:11.474379Z
EV-00015781,CT-000779,KAR-0009,bounce,email,2026-03-30T15:47:43.057528Z
EV-00054220,CT-000972,KAR-0016,unsubscribe,sms,2026-03-16T03:34:41.285238Z
EV-00059365,CT-005077,KAR-0009,unsubscribe,sms,2026-03-06T03:40:27.097474Z
EV-00062600,CT-001887,KAR-0006,unsubscribe,email,2026-03-07T04:22:17.848964Z
EV-00041860,CT-002930,KAR-0017,click,sms,2026-03-06T07:40:28.358565Z
EV-00026746,CT-002524,KAR-0001,unsubscribe,sms,2026-03-10T00:49:50.654902Z
EV-00016757,CT-002320,KAR-0008,open,email,2026-03-03T11:30:01.291059Z
EV-00034917,CT-007725,KAR-0005,open,sms,2026-03-07T11:09:56.782048Z
EV-00044224,CT-004457,KAR-0012,click,email,2026-03-01T23:10:01.345112Z
EV-00055804,CT-003007,KAR-0007,unsubscribe,sms,2026-03-24T02:02:08.419354Z
EV-00026389,CT-012122,KAR-0015,open,email,2026-04-01T09:47:16.189707Z
EV-00036844,CT-001625,KAR-0016,unsubscribe,email,2026-03-19T04:34:31.689146Z
EV-00028079,CT-005616,KAR-0005,unsubscribe,email,2026-03-19T23:17:08.936527Z
EV-00013713,CT-001853,KAR-0011,bounce,sms,2026-03-24T16:27:19.894266Z
EV-00060664,CT-011569,KAR-0018,complaint,email,2026-03-29T13:43:22.301046Z
EV-00060402,CT-002507,KAR-0013,open,sms,2026-03-28T11:27:29.893883Z
EV-00025140,CT-001203,KAR-0003,open,email,2026-04-03T09:08:54.609652Z
EV-00049765,CT-011802,KAR-0002,open,sms,2026-03-08T10:53:33.916458Z
EV-00059878,CT-012039,KAR-0010,open,sms,2026-03-29T14:58:02.965335Z
EV-00031792,CT-006636,KAR-0011,complaint,email,2026-03-04T13:53:47.733735Z
EV-00064378,CT-006380,KAR-0005,click,sms,2026-03-23T10:03:12.105854Z
EV-00012322,CT-008242,KAR-0016,complaint,sms,2026-03-05T16:23:23.734689Z
EV-00041631,CT-002122,KAR-0005,unsubscribe,email,2026-03-11T21:54:33.198006Z
EV-00053810,CT-002129,KAR-0014,open,email,2026-03-06T19:53:04.344130Z
EV-00033310,CT-009272,KAR-0004,bounce,sms,2026-03-31T18:33:46.365232Z
EV-00051725,CT-001417,KAR-0001,open,sms,2026-03-07T23:54:00.400824Z
EV-00048388,CT-010462,KAR-0016,click,email,2026-03-16T22:38:56.611111Z
EV-00041156,CT-000643,KAR-0001,unsubscribe,sms,2026-03-07T02:27:22.201982Z
EV-00025193,CT-002069,KAR-0005,unsubscribe,email,2026-03-09T00:08:05.916478Z
EV-00014137,CT-008564,KAR-0014,unsubscribe,sms,2026-04-02T22:49:39.426926Z
EV-00050136,CT-002211,KAR-0018,bounce,email,2026-03-25T17:43:57.577834Z
EV-00048888,CT-009965,KAR-0011,open,email,2026-03-31T08:21:57.893402Z
EV-00044421,CT-004880,KAR-0016,open,email,2026-03-27T07:30:51.520128Z
EV-00038557,CT-002365,KAR-0007,complaint,sms,2026-03-12T16:20:45.718036Z
EV-00025380,CT-008573,KAR-0003,click,sms,2026-03-29T02:38:31.736871Z
EV-00020557,CT-006665,KAR-0012,complaint,email,2026-03-28T01:20:33.836522Z
EV-00056953,CT-010016,KAR-0007,complaint,email,2026-03-16T08:45:18.862894Z
EV-00038454,CT-007939,KAR-0017,complaint,email,2026-04-03T19:45:30.269307Z
EV-00045927,CT-008168,KAR-0007,complaint,sms,2026-03-15T06:37:24.550812Z
EV-00012007,CT-009722,KAR-0013,bounce,sms,2026-04-03T22:42:37.843691Z
EV-00060253,CT-000972,KAR-0002,unsubscribe,email,2026-03-23T13:41:45.148706Z
EV-00060148,CT-009601,KAR-0011,click,email,2026-04-03T13:57:31.134459Z
EV-00041834,CT-010254,KAR-0006,unsubscribe,sms,2026-03-28T15:21:57.562944Z
EV-00044493,CT-010298,KAR-0007,bounce,sms,2026-03-05T15:51:21.612345Z
EV-00030999,CT-000547,KAR-0005,bounce,sms,2026-03-21T12:06:56.253249Z
EV-00018068,CT-011830,KAR-0012,click,email,2026-03-20T14:30:01.913255Z
EV-00042533,CT-001453,KAR-0003,unsubscribe,email,2026-03-23T01:43:54.682290Z
EV-00020037,CT-004461,KAR-0005,unsubscribe,sms,2026-03-17T18:25:58.968268Z
EV-00014273,CT-001265,KAR-0009,unsubscribe,email,2026-03-08T07:53:21.032720Z
EV-00019676,CT-005278,KAR-0012,unsubscribe,email,2026-04-03T07:45:08.167436Z
EV-00029854,CT-000744,KAR-0018,click,sms,2026-03-31T04:38:04.270354Z
EV-00064968,CT-000711,KAR-0016,click,sms,2026-03-02T18:23:44.383289Z
EV-00067919,CT-004087,KAR-0002,unsubscribe,email,2026-03-07T09:26:02.721926Z
EV-00062810,CT-011118,KAR-0004,bounce,sms,2026-03-05T10:19:59.867660Z
EV-00068311,CT-011910,KAR-0002,complaint,sms,2026-03-02T23:43:00.773618Z
EV-00068310,CT-004629,KAR-0017,bounce,email,2026-04-03T09:50:23.411563Z
EV-00007561,CT-008764,KAR-0017,bounce,email,2026-03-18T13:05:52.030074Z
EV-00046976,CT-007546,KAR-0010,click,sms,2026-03-30T07:43:14.882480Z
EV-00039563,CT-002493,KAR-0013,click,email,2026-03-08T10:29:15.464128Z
